dept_name;state;notFound;notMatched
New York State Division of Parole;NY;False;False
Willowick Police Department;OH;False;False
Miami-Dade Police Department;FL;False;False
Normandy Police Department;MO;False;False
Athens Police Department;TX;False;False
Sweetwater Police Department;TN;False;False
Zapata County Constable's Office - Precinct 1;TX;False;False
Anne Arundel County Police Department;MD;False;False
Caliente Police Department;NV;False;False
Humphreys County Sheriff's Department;MS;False;False
Abbottstown / Hamilton Police Department;PA;False;False
Itasca County Sheriff's Department;MN;False;False
Englewood Cliffs Police Department;NJ;False;False
Bolton Police Department;MS;False;False
York Police Department;NE;False;False
Stanley Police Department;VA;False;False
Lee County Sheriff's Department;IL;False;False
United States General Services Administration - Federal Protective Service;US;False;False
Olmsted County Sheriff's Department;MN;False;False
Whittier Police Department;CA;False;False
Rolla Police Department;MO;False;False
California State University Hayward Police Department;CA;False;False
Howard County Sheriff's Office;IA;False;False
Randolph County Sheriff's Office;NC;False;False
Peabody Police Department;MA;False;False
Magazine Police Department;AR;False;False
Lancaster County Sheriff's Office;SC;False;False
Carrabelle Police Department;FL;False;False
Nebraska City Police Department;NE;False;False
Jefferson Township Police Department;OH;False;False
Caroline County Sheriff's Office;MD;False;False
Columbia Heights Police Department;MN;False;False
San Pablo Police Department;CA;False;False
Menomonee Falls Police Department;WI;False;False
Hickory Police Department;NC;False;False
Minneapolis Police Department;KS;False;False
Bosque Farms Police Department;NM;False;False
Dermott Police Department;AR;False;False
Baytown Police Department;TX;False;False
Daviess County Sheriff's Department;MO;False;False
Colleton County Sheriff's Office;SC;False;False
Boyle County Detention Center;KY;False;False
Monroe Police Department;GA;False;False
Sequatchie County Sheriff's Office;TN;False;False
Dickson County Sheriff's Office;TN;False;False
Rockton Police Department;IL;False;False
Questa Police Department;NM;False;False
Garwin Police Department;IA;False;False
Keewatin Police Department;MN;False;False
Plainville Police Department;CT;False;False
Douglas County Sheriff's Department;NE;False;False
Belmont Police Department;MS;False;False
Prairie City Police Department;IA;False;False
Bogart Police Department;GA;False;False
Lodi Police Department;OH;False;False
Fulton County Marshal's Department;GA;False;False
Harris County Constable's Office - Precinct 6;TX;False;False
Ingleside Police Department;TX;False;False
Chittenden County Sheriff's Department;VT;False;False
Giles County Sheriff's Department;TN;False;False
Harris County Constable's Office - Precinct 3;TX;False;False
Richland Township Police Department;MI;False;False
Crossett Police Department;AR;False;False
Carlsbad Police Department;CA;False;False
Hernando County Sheriff's Office;FL;False;False
Las Vegas Metropolitan Police Department;NV;False;False
Pecos County Sheriff's Department;TX;False;False
Leland Police Department;MS;False;False
Waverly Police Department;TN;False;False
Toronto Police Department;OH;False;False
Natchez Police Department;MS;False;False
Maryland Department of Natural Resources - State Park Service;MD;False;False
Catoosa County Sheriff's Office;GA;False;False
Delaware County Sheriff's Office;PA;False;False
Oakland Police Department;NJ;False;False
Vermont Fish and Wildlife Department;VT;False;False
Brick Township Police Department;NJ;False;False
Lafourche Parish Sheriff's Department;LA;False;False
Port Isabel Police Department;TX;False;False
Wilmot Police Department;AR;False;False
St. Tammany Parish Sheriff's Office;LA;False;False
Millis Police Department;MA;False;False
Campton Police Department;KY;False;False
Douglas County Sheriff's Department;MN;False;False
Bricelyn Police Department;MN;False;False
Graham Police Department;NC;False;False
Yreka Police Department;CA;False;False
East Grand Forks Police Department;MN;False;False
Montevallo Police Department;AL;False;False
Roseau County Sheriff's Department;MN;False;False
Ventura Police Department;CA;False;False
Harker Heights Police Department;TX;False;False
Henderson Police Department;LA;False;False
Sherman County Sheriff's Department;OR;False;False
Houston County Sheriff's Office;GA;False;False
Catoosa Police Department;OK;False;False
Blaine Police Department;WA;False;False
Marshall County Sheriff's Office;IA;False;False
James City County Sheriff's Office;VA;False;False
Appling County Sheriff's Office;GA;False;False
Rutgers University Police Department;NJ;False;False
Iberville Parish Sheriff's Department;LA;False;False
New Oxford Borough Police Department;PA;False;False
Taylorsville Police Department;MS;False;False
Delhi Township Police Department;OH;False;False
Vermilion Police Department;OH;False;False
Gordon Police Department;GA;False;False
San Clemente Police Department;CA;False;False
San Juan County Sheriff's Office;CO;False;False
Columbia Police Department;MS;False;False
Delaware County Courthouse and Park Police Department;PA;False;False
Des Peres Police Department;MO;False;False
Paris Police Department;ME;False;False
Hudson Falls Police Department;NY;False;False
Warren County Sheriff's Department;KY;False;False
Bergen County Sheriff's Office;NJ;False;False
Kentwood Police Department;MI;False;False
Garrett County Sheriff's Office;MD;False;False
Gaston County Police Department;NC;False;False
Shelburn Police Department;IN;False;False
Crowley Police Department;TX;False;False
Hidalgo County Constable's Office - Precinct 3;TX;False;False
Gordo Police Department;AL;False;False
Coffee County Sheriff's Department;AL;False;False
Paxton Police Department;IL;False;False
Florida Department of Agriculture and Consumer Services - Office of Agricultural Law Enforcement;FL;False;False
Glynn County Sheriff's Office;GA;False;False
Clarendon County Sheriff's Department;SC;False;False
Arkansas Department of Correction;AR;False;False
North Mankato Police Department;MN;False;False
Jacksonville Police Department;NC;False;False
Union Point Police Department;GA;False;False
Moore Police Department;OK;False;False
Goessel Police Department;KS;False;False
Rutherford County Sheriff's Office;NC;False;False
Walnut Grove Police Department;MS;False;False
Swansea Police Department;SC;False;False
Palm Beach Gardens Police Department;FL;False;False
Dane County Traffic Police;WI;False;False
Deming Police Department;NM;False;False
Essex County Police Department;NJ;False;False
Saginaw County Sheriff's Department;MI;False;False
Houston City Marshal's Office;TX;False;False
Olmsted Township Police Department;OH;False;False
Montgomery Police Department;MN;False;False
Monticello Police Department;GA;False;False
Somersworth Police Department;NH;False;False
Mayfield Village Police Department;OH;False;False
Pleasant Hills Borough Police Department;PA;False;False
Mississippi Department of Public Safety - Bureau of Narcotics;MS;False;False
Sturbridge Police Department;MA;False;False
Will Rogers Airport Police Department;OK;False;False
Los Angeles County Harbor Patrol;CA;False;False
Newton Police Department;IA;False;False
Essex County Sheriff's Department;NJ;False;False
Maysville Police Department;KY;False;False
Millston Police Department;WI;False;False
Presque Isle County Sheriff's Department;MI;False;False
Sweetwater Police Department;TX;False;False
Sherwood Police Department;AR;False;False
Mequon Police Department;WI;False;False
Duncanville Police Department;TX;False;False
Panola County Sheriff's Office;TX;False;False
East Hanover Police Department;NJ;False;False
Cedar Park Police Department;TX;False;False
Stevenson Police Department;AL;False;False
Napa Police Department;CA;False;False
Saddle River Police Department;NJ;False;False
Apollo Borough Police Department;PA;False;False
Coalinga Police Department;CA;False;False
Henry County Sheriff's Department;IN;False;False
Oak Hill Police Department;OH;False;False
Live Oak Police Department;TX;False;False
Idabel Police Department;OK;False;False
Arizona Department of Game and Fish;AZ;False;False
Montana Department of Justice - Division of Criminal Investigation;MT;False;False
Hillsboro Police Department;OR;False;False
Hackensack Police Department;NJ;False;False
St. Clair County Sheriff's Office;AL;False;False
Wright City Police Department;OK;False;False
Decatur Police Department;TX;False;False
Whigham Police Department;GA;False;False
Pella Police Department;IA;False;False
Yakama Nation Tribal Police Department;TR;False;False
Hoquiam Police Department;WA;False;False
Meigs Police Department;GA;False;False
North Chicago Police Department;IL;False;False
Webb County Sheriff's Department;TX;False;False
Indianola Police Department;MS;False;False
Napa County Sheriff's Department;CA;False;False
North Haven Police Department;CT;False;False
Winchester Police Department;MA;False;False
St. Mary Parish Sheriff's Office;LA;False;False
Terrell Police Department;TX;False;False
Santa Fe County Sheriff's Department;NM;False;False
Livingston University Police Department;AL;False;False
Childress Police Department;TX;False;False
Jennings County Sheriff's Department;IN;False;False
Galena Park Police Department;TX;False;False
Hendry County Sheriff's Department;FL;False;False
Signal Hill Police Department;CA;False;False
Lake City Police Department;SC;False;False
Federal Heights Police Department;CO;False;False
Winona County Sheriff's Department;MN;False;False
Beaver County Sheriff's Office;UT;False;False
Philadelphia Housing Authority Police Department;PA;False;False
Colleyville Police Department;TX;False;False
West Carroll Parish Sheriff's Office;LA;False;False
Perry County Sheriff's Department;IN;False;False
LaPorte County Police Department;IN;False;False
Stafford County Sheriff's Office;VA;False;False
Juneau County Sheriff's Department;WI;False;False
Reeds Spring Police Department;MO;False;False
Hedwig Village Police Department;TX;False;False
North Miami Police Department;FL;False;False
Union County Sheriff's Department;OR;False;False
New York State Office of Attorney General - Criminal Division;NY;False;False
Terrell County Sheriff's Office;GA;False;False
Lake Linden Police Department;MI;False;False
Saxonburg Borough Police Department;PA;False;False
Rankin County Sheriff's Department;MS;False;False
Los Angeles County Safety Police;CA;False;False
Spalding County Sheriff's Office;GA;False;False
Heidelberg Police Department;MS;False;False
Montgomery County Sheriff's Office;MS;False;False
Sophia Police Department;WV;False;False
Alexandria Sheriff's Office;VA;False;False
Grundy County Sheriff's Department;MO;False;False
Ravenna Police Department;OH;False;False
Cudahy Police Department;WI;False;False
Nueces County Constable's Office - Precinct 6;TX;False;False
Austell Police Department;GA;False;False
Clear Creek County Sheriff's Office;CO;False;False
Dillon Police Department;MT;False;False
Bremen Police Department;IN;False;False
Frostproof Police Department;FL;False;False
West Fork Police Department;AR;False;False
Germantown Police Department;WI;False;False
Conway Police Department;AR;False;False
North Andover Police Department;MA;False;False
Columbia Police Department;TN;False;False
Downey Police Department;CA;False;False
Fouke Police Department;AR;False;False
East Haddam Police Department;CT;False;False
Pennsylvania State Capitol Police;PA;False;False
Richland Police Department;MS;False;False
Tallahassee Police Department;FL;False;False
United States Postal Inspection Service - Postal Police;US;False;False
American Samoa Department of Public Safety;AS;False;False
Aurora Police Department;CO;False;False
Oklahoma Bureau of Narcotics and Dangerous Drugs Control;OK;False;False
Sacramento County District Attorney's Office;CA;False;False
Skagit County Sheriff's Office;WA;False;False
Swea City Police Department;IA;False;False
Holliston Police Department;MA;False;False
Jaffrey Police Department;NH;False;False
Flippin Police Department;AR;False;False
Orange Police Department;CT;False;False
Ferry County Sheriff's Department;WA;False;False
Braxton County Sheriff's Department;WV;False;False
Wellston Police Department;MO;False;False
Los Fresnos Police Department;TX;False;False
Wyoming Highway Patrol;WY;False;False
Nyack Police Department;NY;False;False
Curry County Sheriff's Office;OR;False;False
Mahoning County Sheriff's Office;OH;False;False
Parlier Police Department;CA;False;False
Hendersonville Police Department;NC;False;False
Chickasaw County Sheriff's Department;MS;False;False
Hannahville Tribal Police Department;TR;False;False
Warren County Sheriff's Department;IL;False;False
Rose City Police Department;TX;False;False
Northwood Police Department;OH;False;False
Yamhill County Sheriff's Office;OR;False;False
Windcrest Police Department;TX;False;False
Cheatham County Sheriff's Department;TN;False;False
Indianapolis Airport Police Department;IN;False;False
Northern Mariana Islands Police Department;MP;False;False
Bloomfield Police Department;NM;False;False
Grand Prairie Police Department;TX;False;False
Spencer Police Department;MA;False;False
Arkansas Highway Police;AR;False;False
Waynetown Police Department;IN;False;False
Dakota County Sheriff's Department;NE;False;False
Kenova Police Department;WV;False;False
La Grande Police Department;OR;False;False
Muldrow Police Department;OK;False;False
Hermosa Beach Police Department;CA;False;False
Spring Township Constable's Office;AR;False;False
Heflin Police Department;AL;False;False
Jasper County Sheriff's Department;TX;False;False
Algonquin Police Department;IL;False;False
New Jersey Department of the Treasury - Office of Criminal Investigation;NJ;False;False
Gahanna Police Department;OH;False;False
Salamanca Police Department;NY;False;False
Riley County Police Department;KS;False;False
Forest Hill Police Department;TX;False;False
Odessa Police Department;TX;False;False
Mason Police Department;OH;False;False
Wayzata Police Department;MN;False;False
Union Township Police Department;OH;False;False
Berwick Police Department;ME;False;False
Conroe Police Department;TX;False;False
Fort Oglethorpe Police Department;GA;False;False
West Baton Rouge Parish Sheriff's Office;LA;False;False
Firestone Police Department;CO;False;False
Middletown Police Department;NJ;False;False
Oakdale Police Department;MN;False;False
Mathis Police Department;TX;False;False
Elsa Police Department;TX;False;False
Philadelphia Sheriff's Office;PA;False;False
Euless Police Department;TX;False;False
Lake Charles Police Department;LA;False;False
Niles Police Department;OH;False;False
Spencer Police Department;OK;False;False
Cle Elum Police Department;WA;False;False
Titusville Police Department;FL;False;False
Jay County Sheriff's Department;IN;False;False
Elk City Police Department;OK;False;False
Pine Lawn Police Department;MO;False;False
Alaska State Troopers - Fish and Wildlife Protection;AK;False;False
Kodiak Police Department;AK;False;False
Illinois Secretary of State Police Department;IL;False;False
Rockingham County Sheriff's Office;VA;False;False
West Carrollton Police Department;OH;False;False
Barnstable Police Department;MA;False;False
Nether Providence Township Police Department;PA;False;False
Ak-Chin Tribal Police Department;TR;False;False
Bibb County Board of Education Police Department;GA;False;False
Charlotte County Sheriff's Office;FL;False;False
Montrose Police Department;CO;False;False
Lee's Summit Police Department;MO;False;False
Vermont State Police;VT;False;False
Taylor County Sheriff's Office;GA;False;False
Alcorn County Constable's Office;MS;False;False
Avilla Police Department;IN;False;False
Lawrence County Sheriff's Office;AR;False;False
Shamokin Dam Borough Police Department;PA;False;False
Grayson Police Department;KY;False;False
Springboro Police Department;OH;False;False
Canute Police Department;OK;False;False
Campbell County Sheriff's Office;WY;False;False
Irondale Police Department;AL;False;False
Kissimmee Police Department;FL;False;False
McEwen Police Department;TN;False;False
University of Chicago Police Department;IL;False;False
Farmers Branch Police Department;TX;False;False
Houston Airport Police Department;TX;False;False
Quinlan Police Department;TX;False;False
Front Royal Police Department;VA;False;False
Douglasville Police Department;GA;False;False
Mansfield Police Department;MA;False;False
Pennsylvania Board of Probation and Parole;PA;False;False
Wilson County Sheriff's Office;TX;False;False
Poland Township Police Department;OH;False;False
Licking County Sheriff's Department;OH;False;False
Apache Junction Police Department;AZ;False;False
Shamokin City Police Department;PA;False;False
Solway Township Police Department;MN;False;False
Clayton Police Department;CA;False;False
Ottawa County Sheriff's Office;OH;False;False
Port Clinton Police Department;OH;False;False
Put-in-Bay Police Department;OH;False;False
Prince George County Police Department;VA;False;False
Hawaii Department of Public Safety - State Security Division;HI;False;False
Gillette Police Department;WY;False;False
Highland Park Police Department;IL;False;False
Johnsonburg Borough Police Department;PA;False;False
Kerens Police Department;TX;False;False
Tangipahoa Parish Sheriff's Department;LA;False;False
Lebanon Police Department;MO;False;False
Ruleville Police Department;MS;False;False
Quay County Sheriff's Department;NM;False;False
Montgomery County Sheriff's Office;NC;False;False
New Iberia Police Department;LA;False;False
Los Angeles County Department of Parks and Recreation Police;CA;False;False
Washington County Sheriff's Department;IN;False;False
Polk County Constable's Office - Precinct 3;TX;False;False
United States Department of the Treasury - Customs Service - Office of Investigations;US;False;False
Conemaugh Township Police Department;PA;False;False
Middlesex County Sheriff's Office;VA;False;False
Huntington County Sheriff's Department;IN;False;False
Northglenn Police Department;CO;False;False
Lyon County Sheriff's Office;NV;False;False
Del Norte County Sheriff's Department;CA;False;False
West Point Police Department;KY;False;False
Hyattsville Police Department;MD;False;False
Morehouse Parish Sheriff's Department;LA;False;False
Phil Campbell Police Department;AL;False;False
DeQueen Police Department;AR;False;False
Cotton Plant Police Department;AR;False;False
Pennsylvania Public Utility Commission;PA;False;False
Andalusia Police Department;AL;False;False
Fairfield Police Department;CA;False;False
Cambridge Police Department;OH;False;False
United States Capitol Police;US;False;False
Oklahoma Lake Patrol;OK;False;False
Richmond Sheriff's Office;VA;False;False
North Brunswick Police Department;NJ;False;False
Riverside Police Department;OH;False;False
East Lansing Police Department;MI;False;False
Manheim Borough Police Department;PA;False;False
Smyrna Police Department;GA;False;False
Nelson County Constable's Office;KY;False;False
Los Angeles Community College District Police Department;CA;False;False
Sabinal Police Department;TX;False;False
Overland Park Police Department;KS;False;False
Berlin Police Department;CT;False;False
Woodlawn Police Department;OH;False;False
Robbinsdale Police Department;MN;False;False
North Charleston Police Department;SC;False;False
Westchester County Department of Public Safety;NY;False;False
Roanoke City Sheriff's Office;VA;False;False
Brookside Village Police Department;TX;False;False
Mason County Sheriff's Office;WA;False;False
Haakon County Sheriff's Department;SD;False;False
Lorenzo Police Department;TX;False;False
Blair Township Police Department;PA;False;False
San Bernardino County District Attorney's Office;CA;False;False
Hoffman Estates Police Department;IL;False;False
Webster County Sheriff's Office;GA;False;False
Gallatin Police Department;TN;False;False
Fort Gay Police Department;WV;False;False
Crockett County Sheriff's Office;TX;False;False
Oilton Police Department;OK;False;False
Alakanuk Police Department;AK;False;False
Amarillo College Police Department;TX;False;False
Trafford Police Department;AL;False;False
Travis County Constable's Office - Precinct 3;TX;False;False
Colona Police Department;IL;False;False
Elmore County Sheriff's Office;ID;False;False
Radcliff Police Department;KY;False;False
Iola Police Department;WI;False;False
Mount Pleasant Police Department;TX;False;False
Douglas County Sheriff's Office;OR;False;False
Sumpter Township Police Department;MI;False;False
Lexington-Fayette Urban County Police Department;KY;False;False
Hanceville Police Department;AL;False;False
United States Department of Veterans Affairs Police Services;US;False;False
Bergen County Police Department;NJ;False;False
Philmont Police Department;NY;False;False
Ranlo Police Department;NC;False;False
East Helena Police Department;MT;False;False
Glendale Police Department;AZ;False;False
Mount Pleasant Police Department;SC;False;False
Auburn Police Department;MA;False;False
Marlette Police Department;MI;False;False
Illinois Department of Central Management Services Police;IL;False;False
LaGrange Police Department;GA;False;False
Hancock County Sheriff's Office;GA;False;False
Jefferson County Corrections Department;KY;False;False
Colquitt County Sheriff's Office;GA;False;False
Cole County Sheriff's Department;MO;False;False
Woodward County Sheriff's Office;OK;False;False
Seminole Police Department;TR;False;False
West Jordan Police Department;UT;False;False
Kankakee County Sheriff's Department;IL;False;False
Ithaca College Office of Public Safety and Emergency Management;NY;False;False
San Luis Police Department;AZ;False;False
Yuma Police Department;AZ;False;False
Dillon County Sheriff's Office;SC;False;False
Pottawatomie County Sheriff's Office;KS;False;False
Otsego County Sheriff's Department;MI;False;False
Marshall County Sheriff's Department;MS;False;False
Hancock County Sheriff's Office;IN;False;False
Mansfield Police Department;TX;False;False
Avoca Borough Police Department;PA;False;False
Macedonia Police Department;OH;False;False
Opa-locka Police Department;FL;False;False
Roswell Police Department;GA;False;False
Sweetwater Police Department;FL;False;False
Belle Center Village Police Department;OH;False;False
Clayton County Sheriff's Office;GA;False;False
Vernon County Sheriff's Department;WI;False;False
Seminole County Sheriff's Office;GA;False;False
Marietta Police Department;GA;False;False
Crossville Police Department;AL;False;False
Indian River County Sheriff's Department;FL;False;False
Maryland Toll Facilities Police Department;MD;False;False
Port Allen Police Department;LA;False;False
Melbourne Police Department;FL;False;False
Alaska State Troopers - Village Public Safety Officers;AK;False;False
Gray Court Police Department;SC;False;False
Georgia Institute of Technology Police Department;GA;False;False
Valencia County Sheriff's Department;NM;False;False
Nassau County Sheriff's Department;NY;False;False
Addison Police Department;TX;False;False
Memorial Villages Police Department;TX;False;False
Erie County Prosecutor's Office;OH;False;False
Colorado City Police Department;AZ;False;False
Ryan Police Department;OK;False;False
Morrow Police Department;OH;False;False
Shawano County Sheriff's Department;WI;False;False
Hanover Police Department;NH;False;False
Onondaga County Sheriff's Department;NY;False;False
Milltown Police Department;NJ;False;False
Livingston County Sheriff's Department;NY;False;False
Costa Mesa Police Department;CA;False;False
Compton Unified School District Police Department;CA;False;False
Picher Police Department;OK;False;False
Ochiltree County Sheriff's Department;TX;False;False
Milford Police Department;CT;False;False
Tillamook County Sheriff's Office;OR;False;False
Palm Bay Police Department;FL;False;False
Lebanon Police Department;ME;False;False
Pennsauken Police Department;NJ;False;False
Port of Seattle Police Department;WA;False;False
United States Marine Corps Military Police;US;False;False
Guam Department of Corrections;GU;False;False
National City Police Department;CA;False;False
Duchesne County Sheriff's Department;UT;False;False
Sugar Land Police Department;TX;False;False
Inkster Police Department;MI;False;False
Grimes County Sheriff's Office;TX;False;False
United States Military Academy at West Point Provost Marshal's Office;US;False;False
Comanche County Sheriff's Office;OK;False;False
Okaloosa County Airports Police Department;FL;False;False
Dexter Police Department;NY;False;False
Ponce Inlet Police Department;FL;False;False
Buena Borough Police Department;NJ;False;False
Stearns County Sheriff's Department;MN;False;False
Washington Township (Gloucester County) Police Department;NJ;False;False
Murray Police Department;UT;False;False
Island County Sheriff's Department;WA;False;False
South Miami Police Department;FL;False;False
Roscommon Township Police Department;MI;False;False
Burleson Police Department;TX;False;False
Del Rio Police Department;TX;False;False
Dorchester County Sheriff's Office;SC;False;False
Mississippi River Bridge Authority Police Department;LA;False;False
Leesville Police Department;SC;False;False
Lincoln Township Police Department;MI;False;False
Myrtle Point Police Department;OR;False;False
Mountainair Police Department;NM;False;False
Brown University Police Department;RI;False;False
Dale County Sheriff's Office;AL;False;False
Mammoth Police Department;AZ;False;False
East Palo Alto Police Department;CA;False;False
Claremont Police Department;MN;False;False
Mesilla Marshal's Office;NM;False;False
Grottoes Police Department;VA;False;False
Manassas Police Department;VA;False;False
Fremont Police Department;IN;False;False
Williston Police Department;FL;False;False
Lynden Police Department;WA;False;False
Seal Beach Police Department;CA;False;False
Highland Heights Police Department;KY;False;False
Warm Springs Tribal Police Department;TR;False;False
Parkesburg Borough Police Department;PA;False;False
Arcola Police Department;MS;False;False
Cuyahoga Community College Police Department;OH;False;False
Spotsylvania County Sheriff's Office;VA;False;False
Panola County Sheriff's Department;MS;False;False
Erie County District Attorney's Office;NY;False;False
Southaven Police Department;MS;False;False
Acadia Parish Sheriff's Office;LA;False;False
Cathedral City Police Department;CA;False;False
United States Environmental Protection Agency - Criminal Investigations Division;US;False;False
Mize Police Department;MS;False;False
Nappanee Police Department;IN;False;False
Madison Township Police Department;OH;False;False
Dougherty County Sheriff's Office;GA;False;False
Klamath Falls Police Department;OR;False;False
Kingston Fire Police Department;NY;False;False
Esmeralda County Sheriff's Office;NV;False;False
United States Department of State - Diplomatic Security Service;US;False;False
United States Department of Justice - Office of Special Investigations;US;False;False
Broomfield Township Police Department;MI;False;False
Verona Police Department;MS;False;False
United States Department of the Interior - Fish and Wildlife Service - Office of Law Enforcement;US;False;False
Franklinton Police Department;LA;False;False
Cornwall Police Department;NY;False;False
Williams County Sheriff's Department;ND;False;False
Edgar County Sheriff's Department;IL;False;False
Sabine Parish Sheriff's Department;LA;False;False
Southeastern Pennsylvania Transportation Authority Police Department;PA;False;False
Balcones Heights Police Department;TX;False;False
Cottageville Police Department;SC;False;False
Oro Valley Police Department;AZ;False;False
Crenshaw Police Department;MS;False;False
Montgomery County Sheriff's Office;AL;False;False
Greensburg Police Department;KY;False;False
Munday Police Department;TX;False;False
Newberry County Sheriff's Office;SC;False;False
Hueytown Police Department;AL;False;False
Vermont Department of Liquor Control;VT;False;False
Rossville Police Department;TN;False;False
New Mexico Motor Transportation Police;NM;False;False
Lemoyne Borough Police Department;PA;False;False
Puerto Rico Department of Corrections and Rehabilitation;PR;False;False
CSX Transportation Railroad Police Department;RR;False;False
Putnam County Sheriff's Department;WV;False;False
Westminster Police Department;MA;False;False
Ottawa County Sheriff's Department;MI;False;False
Orleans County Sheriff's Department;NY;False;False
North Carolina Department of Public Safety - Division of Community Corrections;NC;False;False
United States Department of the Treasury - Internal Revenue Service - Criminal Investigation;US;False;False
Derry Police Department;NH;False;False
Idaho County Sheriff's Department;ID;False;False
Morton Grove Police Department;IL;False;False
Cuyahoga Metro Housing Authority Police Department;OH;False;False
Benton County Sheriff's Department;MS;False;False
Onawa Police Department;IA;False;False
Garland City Police Department;AR;False;False
Contra Costa County Sheriff's Office;CA;False;False
Pawnee Police Department;IL;False;False
North Olmsted Police Department;OH;False;False
Garland Police Department;TX;False;False
Logansport Police Department;LA;False;False
Hutchinson Police Department;MN;False;False
Bradford City Police Department;PA;False;False
St. Stephen Police Department;SC;False;False
Union City Police Department;PA;False;False
Long Beach Community College District Police Department;CA;False;False
Butler Police Department;AL;False;False
Warner Robins Police Department;GA;False;False
Fairview Police Department;MT;False;False
Grant County Sheriff's Department;WI;False;False
Cedar Hill Police Department;TX;False;False
Cobb County Sheriff's Office;GA;False;False
Albany Police Department;KY;False;False
West Taylor Township Police Department;PA;False;False
Hawaii County Police Department;HI;False;False
Liberty County Sheriff's Department;TX;False;False
Tennessee Commercial Vehicle Enforcement Division;TN;False;False
West Sacramento Police Department;CA;False;False
Florida State Attorney's Office - 1st Judicial Circuit;FL;False;False
Gothenburg Police Department;NE;False;False
Trinity Police Department;AL;False;False
Pompano Beach Police Department;FL;False;False
Eufaula Police Department;AL;False;False
Barbour County Sheriff's Department;AL;False;False
Pearson Police Department;GA;False;False
New York City Health and Hospital Police Department;NY;False;False
University of Arizona Police Department;AZ;False;False
Wasatch County Sheriff's Office;UT;False;False
Westlake Police Department;LA;False;False
Cocoa Beach Police Department;FL;False;False
Elsmere Police Department;KY;False;False
Brunswick Police Department;ME;False;False
Indiana Department of Natural Resources;IN;False;False
Woodville Police Department;TX;False;False
Warren County Constable's Office;KY;False;False
Ute Mountain Ute Tribal Police Department;TR;False;False
Troutman Police Department;NC;False;False
Virginia Port Authority Police Department;VA;False;False
Nacogdoches County Constable's Office - Precinct 3;TX;False;False
Rio Arriba County Sheriff's Department;NM;False;False
Hampton Township Police Department;PA;False;False
Milan Police Department;MI;False;False
Cayce Police Department;SC;False;False
Braintree Police Department;MA;False;False
Fairchild Police Department;WI;False;False
Locust Police Department;NC;False;False
Naugatuck Police Department;CT;False;False
Aberdeen Police Department;MS;False;False
South Houston Police Department;TX;False;False
Many Police Department;LA;False;False
Cornwall-on-Hudson Police Department;NY;False;False
Pineville Police Department;MO;False;False
Zavala County Sheriff's Department;TX;False;False
Benton County Sheriff's Department;WA;False;False
Tift County Sheriff's Office;GA;False;False
Miami Springs Police Department;FL;False;False
Ripley County Sheriff's Department;MO;False;False
Antrim Police Department;NH;False;False
Shawnee Police Department;KS;False;False
United States Department of Defense - Walter Reed Army Medical Center Police;US;False;False
Clanton Police Department;AL;False;False
Montgomery County Sheriff's Office;NY;False;False
Chicago Housing Authority Police Department;IL;False;False
Westminster Police Department;SC;False;False
Pine County Sheriff's Department;MN;False;False
Florida Department of Law Enforcement;FL;False;False
Miccosukee Tribal Police Department;TR;False;False
Covington Police Department;TN;False;False
Okeechobee County Sheriff's Department;FL;False;False
Clinton Police Department;NC;False;False
Perry Police Department;GA;False;False
Miller County Sheriff's Department;MO;False;False
Eudora Police Department;AR;False;False
Blair County Prison;PA;False;False
Barrow County Sheriff's Office;GA;False;False
Powell County Sheriff's Department;KY;False;False
Rochester Borough Police Department;PA;False;False
Dillingham Police Department;AK;False;False
Washington Borough Police Department;NJ;False;False
Oklahoma Alcoholic Beverage Laws Enforcement Commission;OK;False;False
Chicago Department of Aviation Police;IL;False;False
Lansing Police Department;IL;False;False
John Day Police Department;OR;False;False
Marina Police Department;CA;False;False
Port St. Lucie Police Department;FL;False;False
Satellite Beach Police Department;FL;False;False
Charleston County Sheriff's Office;SC;False;False
Morris Police Department;AL;False;False
South Centre Township Police Department;PA;False;False
Burlington County Juvenile Detention Center;NJ;False;False
Florence County Sheriff's Office;SC;False;False
Corrigan Police Department;TX;False;False
Dinuba Police Department;CA;False;False
Cayuga County Sheriff's Department;NY;False;False
Allendale County Sheriff's Department;SC;False;False
Pike County Sheriff's Department;MS;False;False
Sea Isle City Police Department;NJ;False;False
Hutchins Police Department;TX;False;False
Barling Police Department;AR;False;False
Payson Police Department;AZ;False;False
Hertford County Sheriff's Office;NC;False;False
Boston Housing Authority Police Department;MA;False;False
Norristown Borough Police Department;PA;False;False
Martin County Sheriff's Office;NC;False;False
Nevada County Sheriff's Department;AR;False;False
Surprise Police Department;AZ;False;False
Abbeville Police Department;LA;False;False
Los Angeles County Metropolitan Transportation Authority Police Department;CA;False;False
Haltom City Police Department;TX;False;False
City of Brookfield Police Department;WI;False;False
Oneida Tribal Police Department;TR;False;False
Georgia Department of Juvenile Justice;GA;False;False
Potts Camp Police Department;MS;False;False
South Tucson Police Department;AZ;False;False
Belmont Abbey College Police Department;NC;False;False
Cave City Police Department;AR;False;False
Bucks County Department of Parks and Recreation;PA;False;False
Belleair Police Department;FL;False;False
Irving Police Department;TX;False;False
Tuskegee Police Department;AL;False;False
Pearl River County Sheriff's Department;MS;False;False
Carlton County Sheriff's Department;MN;False;False
Eagan Police Department;MN;False;False
